Epoch:108	 duration:67.262	 learning_rate:0.000038	 train_loss:0.3694Epoch:108	batch_idx:24/All_batch:25	dice_s:0.9075	iou_s:0.8675	nsd_s:0.9913
Epoch:109	 duration:220.206	 learning_rate:0.000036	 train_loss:0.3694Epoch:109	batch_idx:24/All_batch:25	dice_s:0.9073	iou_s:0.8671	nsd_s:0.9921
Epoch:110	 duration:223.148	 learning_rate:0.000035	 train_loss:0.3700Epoch:110	batch_idx:24/All_batch:25	dice_s:0.8990	iou_s:0.8535	nsd_s:0.9854
Epoch:111	 duration:67.326	 learning_rate:0.000033	 train_loss:0.3696Epoch:111	batch_idx:24/All_batch:25	dice_s:0.9070	iou_s:0.8668	nsd_s:0.9906
Epoch:112	 duration:195.485	 learning_rate:0.000032	 train_loss:0.3693Epoch:112	batch_idx:24/All_batch:25	dice_s:0.9079	iou_s:0.8681	nsd_s:0.9919
Epoch:113	 duration:141.273	 learning_rate:0.000030	 train_loss:0.3692Epoch:113	batch_idx:24/All_batch:25	dice_s:0.9071	iou_s:0.8670	nsd_s:0.9904
Epoch:114	 duration:163.345	 learning_rate:0.000029	 train_loss:0.3692Epoch:114	batch_idx:24/All_batch:25	dice_s:0.9074	iou_s:0.8674	nsd_s:0.9909
Epoch:115	 duration:66.955	 learning_rate:0.000027	 train_loss:0.3692Epoch:115	batch_idx:24/All_batch:25	dice_s:0.9070	iou_s:0.8667	nsd_s:0.9908
Epoch:116	 duration:67.163	 learning_rate:0.000026	 train_loss:0.3692Epoch:116	batch_idx:24/All_batch:25	dice_s:0.9073	iou_s:0.8672	nsd_s:0.9909
Epoch:117	 duration:68.491	 learning_rate:0.000025	 train_loss:0.3692Epoch:117	batch_idx:24/All_batch:25	dice_s:0.9076	iou_s:0.8677	nsd_s:0.9909
Epoch:118	 duration:66.757	 learning_rate:0.000023	 train_loss:0.3692Epoch:118	batch_idx:24/All_batch:25	dice_s:0.9076	iou_s:0.8677	nsd_s:0.9914
Epoch:119	 duration:69.160	 learning_rate:0.000022	 train_loss:0.3692Epoch:119	batch_idx:24/All_batch:25	dice_s:0.9068	iou_s:0.8664	nsd_s:0.9903
Epoch:120	 duration:66.914	 learning_rate:0.000021	 train_loss:0.3692Epoch:120	batch_idx:24/All_batch:25	dice_s:0.9066	iou_s:0.8661	nsd_s:0.9900
Epoch:121	 duration:67.016	 learning_rate:0.000019	 train_loss:0.3691Epoch:121	batch_idx:24/All_batch:25	dice_s:0.9062	iou_s:0.8655	nsd_s:0.9898
Epoch:122	 duration:67.160	 learning_rate:0.000018	 train_loss:0.3691Epoch:122	batch_idx:24/All_batch:25	dice_s:0.9072	iou_s:0.8671	nsd_s:0.9908
Epoch:123	 duration:66.922	 learning_rate:0.000017	 train_loss:0.3691Epoch:123	batch_idx:24/All_batch:25	dice_s:0.9071	iou_s:0.8670	nsd_s:0.9906
Epoch:124	 duration:67.114	 learning_rate:0.000016	 train_loss:0.3691Epoch:124	batch_idx:24/All_batch:25	dice_s:0.9071	iou_s:0.8670	nsd_s:0.9904
Epoch:125	 duration:66.764	 learning_rate:0.000015	 train_loss:0.3690Epoch:125	batch_idx:24/All_batch:25	dice_s:0.9067	iou_s:0.8663	nsd_s:0.9901
Epoch:126	 duration:67.279	 learning_rate:0.000014	 train_loss:0.3690Epoch:126	batch_idx:24/All_batch:25	dice_s:0.9068	iou_s:0.8665	nsd_s:0.9903
Epoch:127	 duration:69.058	 learning_rate:0.000012	 train_loss:0.3690Epoch:127	batch_idx:24/All_batch:25	dice_s:0.9067	iou_s:0.8663	nsd_s:0.9901
Epoch:128	 duration:68.803	 learning_rate:0.000011	 train_loss:0.3690Epoch:128	batch_idx:24/All_batch:25	dice_s:0.9069	iou_s:0.8666	nsd_s:0.9903
Epoch:129	 duration:68.948	 learning_rate:0.000010	 train_loss:0.3690Epoch:129	batch_idx:24/All_batch:25	dice_s:0.9071	iou_s:0.8669	nsd_s:0.9904
Epoch:130	 duration:68.732	 learning_rate:0.000010	 train_loss:0.3689Epoch:130	batch_idx:24/All_batch:25	dice_s:0.9070	iou_s:0.8669	nsd_s:0.9904
Epoch:131	 duration:68.962	 learning_rate:0.000009	 train_loss:0.3689Epoch:131	batch_idx:24/All_batch:25	dice_s:0.9068	iou_s:0.8665	nsd_s:0.9901
Epoch:132	 duration:66.934	 learning_rate:0.000008	 train_loss:0.3689Epoch:132	batch_idx:24/All_batch:25	dice_s:0.9069	iou_s:0.8667	nsd_s:0.9902
Epoch:133	 duration:66.861	 learning_rate:0.000007	 train_loss:0.3689Epoch:133	batch_idx:24/All_batch:25	dice_s:0.9070	iou_s:0.8668	nsd_s:0.9903
Epoch:134	 duration:67.212	 learning_rate:0.000006	 train_loss:0.3689Epoch:134	batch_idx:24/All_batch:25	dice_s:0.9069	iou_s:0.8666	nsd_s:0.9902
Epoch:135	 duration:83.992	 learning_rate:0.000005	 train_loss:0.3689Epoch:135	batch_idx:24/All_batch:25	dice_s:0.9068	iou_s:0.8665	nsd_s:0.9902
Epoch:136	 duration:66.525	 learning_rate:0.000005	 train_loss:0.3689Epoch:136	batch_idx:24/All_batch:25	dice_s:0.9068	iou_s:0.8665	nsd_s:0.9902
Epoch:137	 duration:66.895	 learning_rate:0.000004	 train_loss:0.3689Epoch:137	batch_idx:24/All_batch:25	dice_s:0.9068	iou_s:0.8665	nsd_s:0.9902
Epoch:138	 duration:67.525	 learning_rate:0.000004	 train_loss:0.3689Epoch:138	batch_idx:24/All_batch:25	dice_s:0.9067	iou_s:0.8664	nsd_s:0.9901
Epoch:139	 duration:66.892	 learning_rate:0.000003	 train_loss:0.3689Epoch:139	batch_idx:24/All_batch:25	dice_s:0.9067	iou_s:0.8664	nsd_s:0.9901
Epoch:140	 duration:67.252	 learning_rate:0.000002	 train_loss:0.3689Epoch:140	batch_idx:24/All_batch:25	dice_s:0.9067	iou_s:0.8664	nsd_s:0.9901
Epoch:141	 duration:68.487	 learning_rate:0.000002	 train_loss:0.3689Epoch:141	batch_idx:24/All_batch:25	dice_s:0.9067	iou_s:0.8664	nsd_s:0.9901
Epoch:142	 duration:67.245	 learning_rate:0.000002	 train_loss:0.3689Epoch:142	batch_idx:24/All_batch:25	dice_s:0.9067	iou_s:0.8664	nsd_s:0.9901
Epoch:143	 duration:67.189	 learning_rate:0.000001	 train_loss:0.3689Epoch:143	batch_idx:24/All_batch:25	dice_s:0.9067	iou_s:0.8664	nsd_s:0.9902
Epoch:144	 duration:85.972	 learning_rate:0.000001	 train_loss:0.3689Epoch:144	batch_idx:24/All_batch:25	dice_s:0.9067	iou_s:0.8663	nsd_s:0.9902
Epoch:145	 duration:66.938	 learning_rate:0.000001	 train_loss:0.3689Epoch:145	batch_idx:24/All_batch:25	dice_s:0.9067	iou_s:0.8663	nsd_s:0.9902
Epoch:146	 duration:66.864	 learning_rate:0.000000	 train_loss:0.3689Epoch:146	batch_idx:24/All_batch:25	dice_s:0.9067	iou_s:0.8663	nsd_s:0.9902
Epoch:147	 duration:66.822	 learning_rate:0.000000	 train_loss:0.3689Epoch:147	batch_idx:24/All_batch:25	dice_s:0.9067	iou_s:0.8663	nsd_s:0.9902
Epoch:148	 duration:66.790	 learning_rate:0.000000	 train_loss:0.3689Epoch:148	batch_idx:24/All_batch:25	dice_s:0.9067	iou_s:0.8663	nsd_s:0.9902
Epoch:149	 duration:66.952	 learning_rate:0.000000	 train_loss:0.3689Epoch:149	batch_idx:24/All_batch:25	dice_s:0.9067	iou_s:0.8663	nsd_s:0.9902
